"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.409783045E0,5.617000103E0,-7.401999950E0,-6.420000196E-1,9.314099927E0
6.414764491E0,6.132999897E0,-7.486999989E0,-1.985000014E0,9.879730848E0
6.419745723E0,6.492000103E0,-7.349999905E0,-3.188999891E0,1.031204559E1
6.424727029E0,6.723000050E0,-7.199999809E0,-3.927999973E0,1.060508891E1
6.429708462E0,6.495999813E0,-6.815000057E0,-4.329999924E0,1.036296959E1
6.434689771E0,5.772999763E0,-6.214000225E0,-4.531000137E0,9.616199213E0
6.439671236E0,4.826000214E0,-5.581999779E0,-4.520999908E0,8.653810708E0
6.444652546E0,3.983000040E0,-5.032999992E0,-4.297999859E0,7.724518175E0
6.449634005E0,3.394000053E0,-4.673999786E0,-3.740000010E0,6.881359636E0
6.454615209E0,3.085999966E0,-4.512000084E0,-3.092999935E0,6.280779342E0
6.459596515E0,3.013000011E0,-4.442999840E0,-2.055000067E0,5.748168571E0
6.464578000E0,3.381999969E0,-4.449999809E0,-6.140000224E-1,5.622936788E0
6.469559310E0,3.792999983E0,-4.586999893E0,1.008999944E0,6.037010666E0
6.474540546E0,4.070000172E0,-4.783999920E0,2.374000072E0,6.714717639E0
6.479522082E0,4.276999950E0,-5.054999828E0,3.357000113E0,7.423961314E0
6.484503315E0,4.744999886E0,-5.715000153E0,4.078999996E0,8.474343138E0
6.489484784E0,5.771999836E0,-6.794000149E0,4.466000080E0,9.970936608E0
6.494466093E0,7.093999863E0,-7.901999950E0,4.098999977E0,1.138280449E1
6.499447339E0,8.305000305E0,-8.472999573E0,3.359999895E0,1.233103204E1
6.504428799E0,9.062000275E0,-8.545999527E0,2.523999929E0,1.270923021E1
6.509410108E0,9.435999870E0,-8.545999527E0,1.504999995E0,1.281940819E1
6.514391553E0,9.477000237E0,-8.189000130E0,1.889999956E-1,1.252633137E1
6.519372863E0,9.630999565E0,-8.152999878E0,-4.309999943E-1,1.262589880E1
6.524354322E0,9.501999855E0,-8.795000076E0,-6.660000086E-1,1.296470530E1
6.529335574E0,9.690999985E0,-9.064999580E0,-8.999999762E-1,1.330036458E1
6.534316880E0,1.007699966E1,-8.899999619E0,-5.410000086E-1,1.345543000E1
6.539298356E0,1.057699966E1,-8.619000435E0,-3.540000021E-1,1.364864119E1
6.544279666E0,1.107299995E1,-8.550999641E0,-8.900000155E-2,1.399066989E1
6.549261129E0,1.148799992E1,-8.645000458E0,3.019999862E-1,1.438059036E1
6.554242439E0,1.211800003E1,-8.890000343E0,5.970000029E-1,1.504109171E1
6.559223670E0,1.323700047E1,-9.298000336E0,6.470000148E-1,1.618918159E1
6.564205125E0,1.507400036E1,-9.862999916E0,4.129999876E-1,1.801873534E1
6.569186435E0,1.739500046E1,-1.038599968E1,-2.329999954E-1,2.026102957E1
6.574167895E0,1.971800041E1,-1.058800030E1,-1.004999995E0,2.240346660E1
6.579149131E0,2.161700058E1,-1.045600033E1,-1.865000010E0,2.408528351E1
6.584130437E0,2.312199974E1,-1.021300030E1,-2.691999912E0,2.542005332E1
6.589111899E0,2.434199905E1,-9.880000114E0,-3.381000042E0,2.648732681E1
6.594093175E0,2.560300064E1,-9.553999901E0,-3.875999928E0,2.760101323E1
6.599074635E0,2.639299965E1,-9.064999580E0,-4.027999878E0,2.819555694E1
6.604055868E0,2.652300072E1,-8.230999947E0,-3.842000008E0,2.803533291E1
6.609037153E0,2.608099937E1,-7.189000130E0,-3.438999891E0,2.727135808E1
6.614018615E0,2.544000053E1,-6.031000137E0,-2.786000013E0,2.629312431E1
6.618999944E0,2.464800072E1,-5.058000088E0,-1.921000004E0,2.523484783E1
6.623981403E0,2.400900078E1,-4.564000130E0,-8.759999871E-1,2.445464356E1
6.628962713E0,2.377199936E1,-4.644999981E0,8.999999613E-3,2.422156187E1
6.633943959E0,2.413500023E1,-5.014999866E0,7.409999967E-1,2.466166135E1
6.638925418E0,2.492300034E1,-5.423999786E0,1.347000003E0,2.554192883E1
6.643906728E0,2.602199936E1,-5.706999779E0,1.574000001E0,2.668692139E1
6.648888202E0,2.722400093E1,-5.727000237E0,1.503999949E0,2.786048769E1
6.653869511E0,2.846500015E1,-5.599999905E0,1.200000048E0,2.903543064E1
6.658851019E0,2.971899986E1,-5.432000160E0,8.679999709E-1,3.022381516E1
6.663832328E0,3.062899971E1,-5.238999844E0,6.859999895E-1,3.108139859E1
6.668813559E0,3.116500092E1,-5.107999802E0,7.120000124E-1,3.158885702E1
6.673794990E0,3.135000038E1,-5.007999897E0,9.330000281E-1,3.176118820E1
6.678776299E0,3.126700020E1,-4.979000092E0,1.338000059E0,3.168920932E1
6.683757759E0,3.107399940E1,-5.155000210E0,2.092000008E0,3.156808404E1
6.688739084E0,3.081100082E1,-5.455999851E0,2.867000103E0,3.142141620E1
6.693720315E0,3.052000046E1,-5.795000076E0,3.609999895E0,3.127434337E1
6.698701755E0,3.016699982E1,-5.936999798E0,4.127999783E0,3.102154456E1
6.703683065E0,2.973100090E1,-5.741000175E0,4.388999939E0,3.059664717E1
6.708664524E0,2.906800079E1,-5.155000210E0,4.315000057E0,2.983524632E1
6.713645752E0,2.813199997E1,-4.511000156E0,4.317999840E0,2.881672548E1
6.718627058E0,2.699699974E1,-4.060999870E0,4.321000099E0,2.764056361E1
6.723608509E0,2.570100021E1,-3.632999897E0,4.002999783E0,2.626336055E1
6.728589819E0,2.460799980E1,-3.464999914E0,3.489000082E0,2.509448147E1
6.733571279E0,2.339399910E1,-3.344000101E0,2.842999935E0,2.380218854E1
6.738552554E0,2.206599998E1,-3.319000006E0,2.273999929E0,2.242978359E1
6.743533785E0,2.058200073E1,-3.131999969E0,1.613999963E0,2.088140737E1
6.748515245E0,1.917499924E1,-2.880000114E0,1.166000009E0,1.942510109E1
6.753496554E0,1.781100082E1,-2.638000011E0,6.949999928E-1,1.801870748E1
6.758478014E0,1.705200005E1,-3.191999912E0,6.880000234E-1,1.736182344E1
6.763459310E0,1.660600090E1,-3.585000038E0,-4.359999895E-1,1.699416333E1
6.768440769E0,1.639699936E1,-3.536999941E0,-1.077999949E0,1.680874893E1
6.773422016E0,1.580000019E1,-2.776999950E0,-1.707999945E0,1.613285463E1
6.778403322E0,1.562500000E1,-2.400000095E0,-1.953999996E0,1.592855114E1
6.783384794E0,1.572799969E1,-2.323999882E0,-1.861999989E0,1.600743557E1
6.788366104E0,1.605699921E1,-2.759000063E0,-1.485999942E0,1.635993584E1
6.793347563E0,1.614699936E1,-3.232000113E0,-1.026000023E0,1.649921480E1
6.798328829E0,1.517500019E1,-3.549000025E0,-1.519999951E-1,1.558522172E1
6.803310135E0,1.418400002E1,-3.693000078E0,1.187999964E0,1.470494644E1
6.808291601E0,1.351900005E1,-4.014999866E0,2.118999958E0,1.426091677E1
6.813272911E0,1.312199974E1,-4.574999809E0,2.737999916E0,1.416383225E1
6.818254371E0,1.274699974E1,-5.269000053E0,3.635999918E0,1.426425110E1
6.823235604E0,1.221300030E1,-6.225999832E0,4.534999847E0,1.443906762E1
6.828217140E0,1.110599995E1,-7.264999866E0,5.271999836E0,1.427996639E1
6.833198344E0,9.711999893E0,-7.887000084E0,5.994999886E0,1.387327416E1
6.838179651E0,8.152000427E0,-8.255000114E0,5.989999771E0,1.305680800E1
6.843161078E0,6.618999958E0,-8.432999611E0,5.791999817E0,1.218498686E1
6.848142388E0,5.172999859E0,-8.593999863E0,5.500999928E0,1.144018188E1
6.853123619E0,3.897000074E0,-8.770999908E0,5.218999863E0,1.092497179E1
6.858105078E0,2.882999897E0,-9.119000435E0,5.133999825E0,1.085475986E1
6.863086388E0,2.180000067E0,-9.642000198E0,5.340000153E0,1.123548707E1
6.868067856E0,2.130000114E0,-1.021300030E1,5.854000092E0,1.196292576E1
6.873049166E0,2.578999996E0,-1.072399998E1,6.367000103E0,1.273554501E1
6.878030597E0,3.253999949E0,-1.130500031E1,6.772999763E0,1.357442718E1
6.883011829E0,3.867000103E0,-1.202099991E1,7.171000004E0,1.452175505E1
6.887993135E0,4.142000198E0,-1.284899998E1,7.663000107E0,1.552335456E1
6.892974583E0,4.232999802E0,-1.371399975E1,8.039999962E0,1.645094757E1
6.897955892E0,4.158999920E0,-1.468099976E1,8.352999687E0,1.739544877E1
6.902937352E0,3.933000088E0,-1.566699982E1,8.692000389E0,1.834323428E1
6.907918585E0,3.686000109E0,-1.662899971E1,8.892999649E0,1.921446515E1
6.912899890E0,3.459000111E0,-1.750000000E1,9.093000412E0,2.002242089E1
6.917881357E0,3.127000093E0,-1.835499954E1,9.312000275E0,2.081820086E1
6.922862667E0,2.668999910E0,-1.933300018E1,9.458000183E0,2.168737476E1
6.927844126E0,2.118000031E0,-2.044700050E1,9.487000465E0,2.263998524E1
6.932825469E0,1.291000009E0,-2.141500092E1,9.383999825E0,2.341641300E1
6.937806700E0,1.949999928E-1,-2.212599945E1,9.178999901E0,2.395520645E1
6.942788159E0,-9.779999852E-1,-2.269799995E1,9.168000221E0,2.449914109E1
6.947769484E0,-2.490000010E0,-2.323699951E1,9.442000389E0,2.520534899E1
6.952750943E0,-4.508999825E0,-2.360099983E1,1.013700008E1,2.607867027E1
6.957732181E0,-7.281000137E0,-2.348399925E1,1.121000004E1,2.702175577E1
6.962713487E0,-1.063899994E1,-2.285199928E1,1.204599953E1,2.793757856E1
6.967694943E0,-1.411900043E1,-2.177000046E1,1.217099953E1,2.866029174E1
6.972676253E0,-1.704899979E1,-2.056699944E1,1.170899963E1,2.916797099E1
6.977657707E0,-1.891500092E1,-1.910899925E1,1.079800034E1,2.897460825E1
6.982639016E0,-1.947100067E1,-1.760099983E1,9.836000443E0,2.802966227E1
6.987620476E0,-1.900399971E1,-1.602899933E1,9.064999580E0,2.646233251E1
6.992601681E0,-1.824200058E1,-1.457299995E1,8.392999649E0,2.481099264E1
6.997582986E0,-1.747800064E1,-1.329300022E1,7.459000111E0,2.319096902E1
7.002564448E0,-1.667200089E1,-1.216300011E1,6.452000141E0,2.162226840E1
7.007545772E0,-1.588799953E1,-1.095600033E1,5.578999996E0,2.008949261E1
7.012527231E0,-1.530099964E1,-9.842000008E0,4.923999786E0,1.884758149E1
7.017508464E0,-1.492899990E1,-8.866000175E0,4.381999969E0,1.790762187E1
7.022489770E0,-1.483500004E1,-8.020999908E0,3.967000008E0,1.732485944E1
7.027471231E0,-1.479199982E1,-7.120999813E0,3.424999952E0,1.677028687E1
7.032452564E0,-1.501399994E1,-6.245999813E0,2.683000088E0,1.648123774E1
7.037434024E0,-1.501200008E1,-5.918000221E0,1.850000024E0,1.624208648E1
7.042415256E0,-1.527799988E1,-5.763000011E0,1.358000040E0,1.638516443E1
7.047396562E0,-1.686499977E1,-5.244999886E0,1.164000034E0,1.770008862E1
7.052378024E0,-1.937700081E1,-4.625999928E0,7.379999757E-1,1.993521205E1
7.057359319E0,-2.208399963E1,-3.832000017E0,2.700000070E-2,2.241401332E1
7.062340779E0,-2.409799957E1,-2.857000113E0,-1.210000038E0,2.429691612E1
7.067322089E0,-2.472699928E1,-1.942999959E0,-2.651999950E0,2.494459553E1
7.072303319E0,-2.369700050E1,-1.156999946E0,-3.904999971E0,2.404444856E1
7.077284779E0,-2.134700012E1,-9.139999747E-1,-5.039999962E0,2.195293625E1
7.082266089E0,-1.807699966E1,-1.116000056E0,-6.086999893E0,1.910693436E1
7.087247548E0,-1.445600033E1,-1.444000006E0,-6.980999947E0,1.611817117E1
7.092228858E0,-1.104399967E1,-1.766999960E0,-7.710000038E0,1.358441453E1
7.097210317E0,-8.199000359E0,-1.921000004E0,-8.253000259E0,1.179092283E1
7.102191627E0,-5.980000019E0,-1.942000031E0,-8.564999580E0,1.062501681E1
7.107172858E0,-4.291999817E0,-1.922000051E0,-8.550000191E0,9.757963409E0
7.112154312E0,-3.602999926E0,-1.944000006E0,-7.804999828E0,8.813555855E0
7.117135622E0,-3.966000080E0,-2.118000031E0,-6.888000011E0,8.225547090E0
7.122117073E0,-4.854000092E0,-2.384999990E0,-6.229000092E0,8.249241419E0
7.127098382E0,-5.935999870E0,-2.624000072E0,-5.690999985E0,8.631856791E0
7.132079613E0,-7.085000038E0,-2.760999918E0,-5.311999798E0,9.275650270E0
7.137061049E0,-8.104999542E0,-2.868999958E0,-5.004000187E0,9.947974478E0
7.142042358E0,-8.883999825E0,-3.048000097E0,-4.670000076E0,1.048926395E1
7.147023818E0,-9.684000015E0,-3.194999933E0,-4.339000225E0,1.108218407E1
7.152005114E0,-1.070300007E1,-3.207999945E0,-4.090000153E0,1.189846945E1
7.156986344E0,-1.180000019E1,-3.099999905E0,-4.060999870E0,1.285852728E1
7.161967799E0,-1.260999966E1,-2.956000090E0,-4.216000080E0,1.362074464E1
7.166949109E0,-1.282400036E1,-2.654000044E0,-4.511000156E0,1.385091419E1
7.171930568E0,-1.269400024E1,-2.148999929E0,-4.775000095E0,1.373158654E1
7.176911868E0,-1.265699959E1,-1.264000058E0,-4.841000080E0,1.361001897E1
7.181893328E0,-1.297299957E1,-1.439999938E-1,-4.860000134E0,1.385420713E1
7.186874560E0,-1.347399998E1,8.209999800E-1,-5.130000114E0,1.444090086E1
7.191855885E0,-1.384000015E1,1.470999956E0,-5.368000031E0,1.491726749E1
7.196837347E0,-1.375100040E1,1.677999973E0,-5.385000229E0,1.486283699E1
7.201818656E0,-1.311800003E1,1.550999999E0,-5.157999992E0,1.418070836E1
7.206800126E0,-1.225399971E1,1.542000055E0,-4.736000061E0,1.322754587E1
7.211781436E0,-1.149800014E1,1.838999987E0,-4.280000210E0,1.240581840E1
7.216762895E0,-1.078899956E1,2.144999981E0,-4.058000088E0,1.172479855E1
7.221744128E0,-1.014500046E1,2.279000044E0,-3.970999956E0,1.113030620E1
7.226725434E0,-9.734999657E0,2.257999897E0,-3.940000057E0,1.074208463E1
7.231706895E0,-9.593999863E0,2.167999983E0,-4.046999931E0,1.063594216E1
7.236688205E0,-9.718000412E0,2.046999931E0,-4.163000107E0,1.076848692E1
7.241669664E0,-1.014700031E1,1.919999957E0,-4.229000092E0,1.115941114E1
7.246650974E0,-1.115699959E1,1.838999987E0,-4.574999809E0,1.219799918E1
7.251632434E0,-1.277400017E1,1.912999988E0,-5.188000202E0,1.391941074E1
7.256613695E0,-1.489200020E1,2.187999964E0,-5.839000225E0,1.614474953E1
7.261595001E0,-1.708499908E1,2.299999952E0,-6.461999893E0,1.841044910E1
7.266576463E0,-1.963500023E1,3.020999908E0,-6.625000000E0,2.094159257E1
7.271557767E0,-2.143300056E1,2.655999899E0,-7.079999924E0,2.272782980E1
7.276538998E0,-2.326300049E1,2.443000078E0,-7.217999935E0,2.447927622E1
7.281520458E0,-2.523600006E1,2.332999945E0,-6.879000187E0,2.626060227E1
7.286501786E0,-2.730400085E1,2.358000040E0,-6.749000072E0,2.822441547E1
7.291483246E0,-2.921899986E1,2.362999916E0,-6.502999783E0,3.002703328E1
7.296464575E0,-3.074399948E1,2.196000099E0,-6.045000076E0,3.140952000E1
7.301446034E0,-3.191399956E1,1.838000059E0,-5.528999805E0,3.244150815E1
7.306427267E0,-3.248400116E1,1.417000055E0,-5.130000114E0,3.291709467E1
7.311408602E0,-3.281100082E1,1.207999945E0,-4.850999832E0,3.318965559E1
7.316390063E0,-3.281600189E1,1.136999965E0,-4.760000229E0,3.317891426E1
7.321371373E0,-3.240299988E1,1.069000006E0,-4.755000114E0,3.276747150E1
7.326352614E0,-3.167600060E1,1.062999964E0,-4.771999836E0,3.205106808E1
7.331334150E0,-3.073900032E1,1.100999951E0,-4.737999916E0,3.112148751E1
7.336315392E0,-2.967799950E1,1.149999976E0,-4.408999920E0,3.002574619E1
7.341296852E0,-2.883799934E1,1.156999946E0,-4.013999939E0,2.913899536E1
7.346278161E0,-2.881699944E1,1.233000040E0,-3.542000055E0,2.906003286E1
7.351259612E0,-2.870700073E1,1.070999980E0,-2.618000031E0,2.884601976E1
7.356240921E0,-2.813400078E1,7.810000181E-1,-2.085999966E0,2.822203672E1
7.361222152E0,-2.715600014E1,5.529999733E-1,-1.677999973E0,2.721341280E1
7.366203583E0,-2.596400070E1,4.050000012E-1,-1.345999956E0,2.600202056E1
7.371184893E0,-2.454700089E1,3.519999981E-1,-1.070000052E0,2.457283168E1
7.376166361E0,-2.292900085E1,3.459999859E-1,-7.590000033E-1,2.294416870E1
7.381147671E0,-2.127899933E1,2.310000062E-1,-2.269999981E-1,2.128146382E1
7.386129130E0,-1.974200058E1,-1.280000061E-1,2.240000069E-1,1.974368625E1
7.391110440E0,-1.808200073E1,-5.699999928E-1,6.549999714E-1,1.810283612E1
7.396091671E0,-1.642600060E1,-8.529999852E-1,1.202999949E0,1.649206820E1
7.401073130E0,-1.488399982E1,-9.900000095E-1,1.881999969E0,1.503514133E1
7.406054415E0,-1.347000027E1,-1.146999955E0,2.509000063E0,1.374960354E1
7.411035875E0,-1.232600021E1,-1.381999969E0,3.154999971E0,1.279821198E1
7.416017189E0,-1.143299961E1,-1.746999979E0,3.701999903E0,1.214373469E1
7.420998649E0,-1.073299980E1,-2.171999931E0,4.206999779E0,1.173088725E1
7.425979882E0,-1.000399971E1,-2.749000072E0,4.640999794E0,1.136555721E1
7.430961187E0,-9.109999657E0,-3.362999916E0,5.018000126E0,1.093079080E1
7.435942649E0,-8.225000381E0,-3.812000036E0,5.407000065E0,1.055545476E1
7.440923959E0,-7.517000198E0,-4.100999832E0,5.761000156E0,1.032049487E1
7.445905418E0,-6.931000233E0,-4.190000057E0,6.144999981E0,1.016640986E1
7.450886728E0,-6.493999958E0,-4.147999763E0,6.566999912E0,1.012439753E1
7.455867959E0,-6.308000088E0,-4.196000099E0,6.965000153E0,1.029118599E1
7.460849418E0,-6.486999989E0,-4.339000225E0,7.323999882E0,1.070275974E1
7.465830728E0,-6.888000011E0,-4.690999985E0,7.711999893E0,1.135451308E1
7.470812182E0,-7.164000034E0,-5.334000111E0,7.981999874E0,1.197859656E1
7.475793492E0,-7.328999996E0,-5.995999813E0,8.083999634E0,1.245059456E1
7.480774723E0,-7.406000137E0,-6.651999950E0,8.006999969E0,1.277536653E1
7.485756187E0,-7.471000195E0,-7.209000111E0,7.960999966E0,1.308292960E1
7.490737497E0,-7.656000137E0,-7.715000153E0,8.135999680E0,1.357682055E1
7.495718957E0,-7.958000183E0,-8.211000443E0,8.342000008E0,1.415412517E1
7.500700266E0,-8.201999664E0,-8.718000412E0,8.449000359E0,1.465134590E1
7.505681726E0,-8.267000198E0,-9.371000290E0,8.545000076E0,1.513855888E1
7.510663041E0,-8.104999542E0,-1.019200039E1,8.685999870E0,1.565293849E1
7.515644271E0,-7.589000225E0,-1.117500019E1,8.861000061E0,1.615521203E1
7.520625731E0,-6.828000069E0,-1.223700047E1,9.121999741E0,1.672054558E1
7.525607012E0,-6.081999779E0,-1.324699974E1,9.310999870E0,1.729648641E1
7.530588471E0,-5.512000084E0,-1.402400017E1,9.274999619E0,1.769407651E1
7.535569781E0,-5.112999916E0,-1.464500046E1,9.020000458E0,1.794377928E1
7.540551241E0,-4.836999893E0,-1.522000027E1,8.571000099E0,1.812476259E1
7.545532550E0,-4.765999794E0,-1.576000023E1,8.111000061E0,1.835430966E1
7.550513791E0,-4.730999947E0,-1.627000046E1,7.777999878E0,1.864383430E1
7.555495251E0,-4.816999912E0,-1.678700066E1,7.664000034E0,1.907206795E1
7.560476569E0,-5.157000065E0,-1.731299973E1,7.723000050E0,1.964635689E1
7.565458029E0,-5.914999962E0,-1.780699921E1,8.182999611E0,2.047041592E1
7.570439339E0,-6.962999821E0,-1.827899933E1,9.022000313E0,2.154069805E1
7.575420813E0,-8.185999870E0,-1.852700043E1,1.000699997E1,2.259204256E1
7.580402046E0,-9.366000175E0,-1.875300026E1,1.118599987E1,2.375970478E1
7.585383352E0,-1.024800014E1,-1.922500038E1,1.244799995E1,2.509133017E1
7.590364812E0,-1.039500046E1,-1.975300026E1,1.344799995E1,2.605927391E1
7.595346122E0,-1.042599964E1,-2.039900017E1,1.402200031E1,2.685958245E1
7.600327353E0,-9.843999863E0,-2.162599945E1,1.436299992E1,2.776479699E1
7.605308904E0,-7.010000229E0,-2.267399979E1,1.327499962E1,2.719330771E1
7.610290137E0,-5.821000099E0,-2.410700035E1,1.314299965E1,2.806723976E1
7.615271596E0,-4.736999989E0,-2.518000031E1,1.218500042E1,2.837156710E1
7.620252926E0,-3.602999926E0,-2.596800041E1,1.030399990E1,2.816897350E1
7.625234386E0,-2.627000093E0,-2.650200081E1,8.199999809E0,2.786569886E1
7.630215695E0,-1.850000024E0,-2.688699913E1,5.796999931E0,2.756698080E1
7.635196921E0,-1.129999995E0,-2.718099976E1,3.581000090E0,2.743915468E1
7.640178381E0,-3.149999976E-1,-2.753300095E1,1.925999999E0,2.760208039E1
7.645159690E0,2.790000141E-1,-2.786000061E1,1.031000018E0,2.788046693E1
7.650141136E0,1.969999969E-1,-2.786800003E1,8.439999819E-1,2.788147361E1
7.655122446E0,-7.020000219E-1,-2.741200066E1,1.432000041E0,2.745835407E1
7.660103905E0,-2.250000000E0,-2.667499924E1,2.696000099E0,2.690513893E1
7.665085152E0,-4.071000099E0,-2.582299995E1,4.803999901E0,2.657966861E1
7.670066458E0,-5.701000214E0,-2.517200089E1,7.540999889E0,2.688861676E1
7.675047909E0,-7.005000114E0,-2.499399948E1,1.071000004E1,2.807978165E1
7.680029219E0,-7.708000183E0,-2.554400063E1,1.380700016E1,3.004234492E1
7.685010450E0,-8.260999680E0,-2.616200066E1,1.638400078E1,3.195512284E1
7.689991876E0,-8.088000298E0,-2.718400002E1,1.822299957E1,3.371147162E1
7.694973186E0,-7.103000164E0,-2.834600067E1,1.900799942E1,3.486047056E1
7.699954646E0,-5.574999809E0,-2.909000015E1,1.902400017E1,3.520257539E1
7.704935964E0,-3.709000111E0,-2.932799911E1,1.839299965E1,3.481652840E1
7.709917424E0,-1.442000031E0,-2.946100044E1,1.717499924E1,3.413225029E1
7.714898720E0,7.810000181E-1,-2.958399963E1,1.580200005E1,3.354886288E1
7.719879950E0,2.709000111E0,-2.963699913E1,1.438799953E1,3.305608763E1
7.724861386E0,4.153999805E0,-2.961100006E1,1.323200035E1,3.269790318E1
7.729842696E0,5.044000149E0,-2.927700043E1,1.221899986E1,3.212302366E1
7.734824155E0,5.196000099E0,-2.870899963E1,1.146800041E1,3.134836695E1
7.739805484E0,4.664999962E0,-2.821699905E1,1.119200039E1,3.071192167E1
7.744786943E0,3.946000099E0,-2.811899948E1,1.108100033E1,3.048011839E1
7.749768253E0,3.710000038E0,-2.849300003E1,1.100699997E1,3.076961487E1
7.754749474E0,4.151000023E0,-2.902000046E1,1.093999958E1,3.129017128E1
7.759730933E0,5.202000141E0,-2.943799973E1,1.067000008E1,3.174122768E1
7.764712258E0,6.803999901E0,-2.955800056E1,1.013500023E1,3.197949408E1
7.769693718E0,8.677000046E0,-2.932099915E1,9.430000305E0,3.199900352E1
7.774675027E0,1.004800034E1,-2.809499931E1,8.776000023E0,3.110159921E1
7.779656496E0,1.173600006E1,-2.732099915E1,7.960000038E0,3.078201248E1
7.784637806E0,1.293999958E1,-2.644799995E1,7.123000145E0,3.029319101E1
7.789619036E0,1.339900017E1,-2.564699936E1,6.403999805E0,2.963634585E1
7.794600515E0,1.307499981E1,-2.468099976E1,5.920000076E0,2.855089788E1
7.799581825E0,1.205700016E1,-2.354000092E1,5.709000111E0,2.705726480E1
7.804563284E0,1.047000027E1,-2.242499924E1,5.515999794E0,2.535602000E1
7.809544594E0,8.793000221E0,-2.163400078E1,5.520999908E0,2.399642229E1
7.814525825E0,8.109000206E0,-2.153300095E1,5.757999897E0,2.371878110E1
7.819507299E0,9.131999969E0,-2.212599945E1,5.830999851E0,2.463643307E1
7.824488609E0,1.138599968E1,-2.272200012E1,5.953999996E0,2.610326405E1
7.829470053E0,1.433899975E1,-2.296400070E1,5.958000183E0,2.772093087E1
7.834451363E0,1.736499977E1,-2.309000015E1,5.341000080E0,2.938056511E1
7.839432823E0,1.998699951E1,-2.296999931E1,4.500000000E0,3.077906785E1
7.844414041E0,2.190800095E1,-2.256800079E1,3.858000040E0,3.168847313E1
7.849395346E0,2.301600075E1,-2.215200043E1,3.473999977E0,3.213278838E1
7.854376822E0,2.331900024E1,-2.204599953E1,3.210000038E0,3.225067391E1
7.859358131E0,2.300000000E1,-2.208499908E1,3.302000046E0,3.205698658E1
7.864339591E0,2.236499977E1,-2.182999992E1,3.625000000E0,3.146240195E1
7.869320868E0,2.179899979E1,-2.136800003E1,3.842999935E0,3.076615780E1
7.874302327E0,2.137199974E1,-2.094700050E1,3.908999920E0,3.017978601E1
7.879283560E0,2.101899910E1,-2.079700089E1,3.885999918E0,2.982305424E1
